"compSeason.name","round.roundNumber","home.team.name","away.team.name","venue.name","Home.OffensiveRating","Home.DefensiveRating","Away.OffensiveRating","Away.DefensiveRating","GamesPlayed","GamesWon","HomeGroundAdvantage","PredictedMargin","pr","Winner"
"2026 Toyota AFL Premiership",7,"Footscray","Sydney","Marvel Stadium",26.5133034936714,17.9475619362907,-0.520767365079891,-10.0930970996406,10,7,0.7,36.1304076847379,0.757056868865212,"Footscray"
"2026 Toyota AFL Premiership",7,"Richmond","Melbourne","MCG",-11.7356571452057,9.00815767037145,-6.58833413413097,-5.4930164847502,10,2,0.2,-18.3677230236705,0.38026359863546,"Melbourne"
"2026 Toyota AFL Premiership",7,"Hawthorn","Gold Coast","UTAS Stadium",20.7699730264434,15.6342559010751,-0.331078214138149,-12.3430517237026,3,3,1,36.0847095253759,0.756636298134167,"Hawthorn"
"2026 Toyota AFL Premiership",7,"Essendon","Collingwood","MCG",-7.23747063510107,-7.82035062927339,-11.364932562099,-12.6480702080196,4,1,0.25,-7.29156401419236,0.453414334750747,"Collingwood"
"2026 Toyota AFL Premiership",7,"Port Adelaide","Geelong","Adelaide Oval",12.92677832945,-13.9235787360822,18.0340157747273,-9.09745401740138,12,6,0.5,-6.395738294287,0.459171604565578,"Geelong"
"2026 Toyota AFL Premiership",7,"Fremantle","Carlton","Optus Stadium",6.50683551354521,8.13958445247262,-6.5386978380746,-5.03924192792697,12,9,0.75,10.6907365042471,0.568588885659385,"Fremantle"
"2026 Toyota AFL Premiership",7,"St Kilda","West Coast","Marvel Stadium",3.53675860349466,-5.29343436070201,-15.3341450290007,-14.5308913292632,9,3,0.333333333333333,11.655985650488,0.574893400940684,"St Kilda"
"2026 Toyota AFL Premiership",7,"Brisbane Lions","Adelaide","Gabba",26.6320421096482,5.5060892328552,8.09815525978349,-7.58646860596074,11,7,0.636363636363636,22.8318816928678,0.650946400399469,"Brisbane Lions"
"2026 Toyota AFL Premiership",7,"GWS","North Melbourne","Corroboree Group Oval Manuka",14.5281381345036,15.4156333520516,-16.3368070728826,-17.255961337329,3,1,0.333333333333333,33.8085006395298,0.73636152472703,"GWS"
