"compSeason.name","round.roundNumber","home.team.name","away.team.name","venue.name","Home.OffensiveRating","Home.DefensiveRating","Away.OffensiveRating","Away.DefensiveRating","GamesPlayed","GamesWon","HomeGroundAdvantage","PredictedMargin","pr","Winner"
"2026 Toyota AFL Premiership",1,"Carlton","Richmond","MCG",-3.06121897199078,15.275391586893,-9.95398896025855,-16.2967398344471,6,3,0.5,12.2980867868313,0.579103757973267,"Carlton"
"2026 Toyota AFL Premiership",1,"Essendon","Hawthorn","MCG",-4.31691488882346,-0.807889537915983,-0.190652610005113,-4.2543346381037,4,1,0.25,-18.0669387051198,0.382319791628332,"Hawthorn"
"2026 Toyota AFL Premiership",1,"Footscray","GWS","Marvel Stadium",26.2593956551531,-0.491796153495088,0.0710851270900577,-9.69993304001303,9,6,0.666666666666667,29.5805606013002,0.701507934710565,"Footscray"
"2026 Toyota AFL Premiership",1,"Geelong","Fremantle","GMHBA Stadium",27.7457638395328,3.67254281014286,-0.42197469092206,-6.03734859701336,10,8,0.8,31.8076480037934,0.719475277270448,"Geelong"
"2026 Toyota AFL Premiership",1,"Sydney","Brisbane Lions","SCG",6.43114828452111,3.64700962121721,-4.59972112752787,-7.80233007176307,11,6,0.545454545454545,7.75868484039552,0.549593723520659,"Sydney"
"2026 Toyota AFL Premiership",1,"Collingwood","Adelaide","MCG",3.1026356641074,1.6796550853468,8.70765337836386,-1.71300830557526,10,6,0.6,-10.9558943347977,0.429682069276884,"Adelaide"
"2026 Toyota AFL Premiership",1,"North Melbourne","Port Adelaide","Marvel Stadium",4.61720725227207,-9.08409195509101,-21.5933715601273,-8.45581201876554,7,1,0.142857142857143,6.36158982775863,0.540609208596722,"North Melbourne"
"2026 Toyota AFL Premiership",1,"Melbourne","St Kilda","MCG",13.9580784538166,-11.5418759926795,-7.49420481828085,-15.1197485902489,9,4,0.444444444444444,18.7639932582561,0.622453395918931,"Melbourne"
"2026 Toyota AFL Premiership",1,"Gold Coast","West Coast","People First Stadium",20.4090121650318,-21.2326640081591,-12.9694750885674,-18.6199711242076,10,8,0.8,37.1609680283859,0.76670212569914,"Gold Coast"
