"compSeason.name","round.roundNumber","home.team.name","away.team.name","venue.name","Home.OffensiveRating","Home.DefensiveRating","Away.OffensiveRating","Away.DefensiveRating","GamesPlayed","GamesWon","HomeGroundAdvantage","PredictedMargin","pr","Winner"
"2026 Toyota AFL Premiership",8,"Collingwood","Hawthorn","MCG",1.53834663719744,-24.6984695656658,2.50744773709554,-4.56661774058987,8,3,0.375,-18.1437004748657,0.381795533065708,"Hawthorn"
"2026 Toyota AFL Premiership",8,"Footscray","Fremantle","Marvel Stadium",24.1282440828836,-16.4660337845512,0.242427461072065,-3.44091514383372,10,6,0.6,13.9166411748495,0.589781819875143,"Footscray"
"2026 Toyota AFL Premiership",8,"Adelaide","Port Adelaide","Adelaide Oval",3.02782733170191,-0.868071757280006,-8.63972650761182,-16.5959891354625,14,10,0.714285714285714,15.856518902043,0.602719282114591,"Adelaide"
"2026 Toyota AFL Premiership",8,"Essendon","Brisbane Lions","Marvel Stadium",-2.65044375406142,-0.940723138741241,3.65921475663843,-4.36840141626257,7,2,0.285714285714286,-17.7454232183572,0.384512030672475,"Brisbane Lions"
"2026 Toyota AFL Premiership",8,"West Coast","Richmond","Optus Stadium",-7.25134081096279,-6.77338576800277,-7.28679510284605,-10.081052085717,11,2,0.181818181818182,-13.2847662413946,0.41439848223566,"Richmond"
"2026 Toyota AFL Premiership",8,"Geelong","North Melbourne","GMHBA Stadium",19.8667676104344,-2.84074899925466,-13.0893141818552,-14.9563631605021,11,9,0.818181818181818,37.3278100782423,0.768294108620811,"Geelong"
"2026 Toyota AFL Premiership",8,"Carlton","St Kilda","Marvel Stadium",8.83176648801075,12.8468631008404,-0.632526556528056,-6.88940750077376,4,1,0.25,4.34021706339512,0.527665497676673,"Carlton"
"2026 Toyota AFL Premiership",8,"Sydney","Melbourne","SCG",18.7518099543881,5.02011834879704,-5.13959458614037,-9.06695711981673,11,8,0.727272727272727,25.8992534459193,0.673317726107507,"Sydney"
"2026 Toyota AFL Premiership",8,"Gold Coast","GWS","People First Stadium",21.4246286564649,18.8289842559027,-2.36993432145951,-16.557329631812,11,9,0.818181818181818,39.9611762271063,0.794755656945473,"Gold Coast"
