"compSeason.name","round.roundNumber","home.team.name","away.team.name","venue.name","Home.OffensiveRating","Home.DefensiveRating","Away.OffensiveRating","Away.DefensiveRating","GamesPlayed","GamesWon","HomeGroundAdvantage","PredictedMargin","pr","Winner"
"2026 Toyota AFL Premiership",11,"Hawthorn","Adelaide","UTAS Stadium",20.4568691441746,2.51949564058805,-1.61097821209218,-10.4231341386631,4,4,1,28.5016107285666,0.693069290022896,"Hawthorn"
"2026 Toyota AFL Premiership",11,"Richmond","Essendon","MCG",-6.37365763778941,-4.82790244685782,-11.0802111956796,-14.5667118905644,11,1,0.0909090909090909,-5.17920040589302,0.466968936989669,"Essendon"
"2026 Toyota AFL Premiership",11,"Fremantle","St Kilda","Optus Stadium",21.2890459165686,-5.44271038506086,0.00313420112462254,-8.75756331002039,12,10,0.833333333333333,22.0652676406656,0.645484430426321,"Fremantle"
"2026 Toyota AFL Premiership",11,"North Melbourne","Gold Coast","Marvel Stadium",13.4971931094556,-25.2942376663505,0.542387506180158,-12.3175814446633,8,3,0.375,3.89966143181203,0.524851254086488,"North Melbourne"
"2026 Toyota AFL Premiership",11,"Geelong","Sydney","GMHBA Stadium",28.024895099308,5.48974823134676,18.1531639793742,-3.91993557251167,11,10,0.909090909090909,17.2683320982749,0.612245436422872,"Geelong"
"2026 Toyota AFL Premiership",11,"Collingwood","West Coast","MCG",-6.09435233431686,-19.3440474498281,-5.31714173870914,-11.1251419155387,8,3,0.375,-13.6550039986901,0.411950981788926,"West Coast"
"2026 Toyota AFL Premiership",11,"Port Adelaide","Carlton","Adelaide Oval",21.9586134264996,-2.98897520184487,-0.0873062700935576,-2.33804330777628,12,6,0.5,13.6661200126163,0.588122583826638,"Port Adelaide"
"2026 Toyota AFL Premiership",11,"GWS","Brisbane Lions","ENGIE Stadium",18.117208951432,15.2825706094027,2.31818975169355,-6.47565857420345,10,7,0.7,20.1083371012503,0.631742789139588,"GWS"
"2026 Toyota AFL Premiership",11,"Footscray","Melbourne","Marvel Stadium",14.1629345273707,0.421622620604224,3.61802004165174,-7.07125853283877,11,6,0.545454545454545,8.33543655233519,0.553313958526687,"Footscray"
