"compSeason.name","round.roundNumber","home.team.name","away.team.name","venue.name","Home.OffensiveRating","Home.DefensiveRating","Away.OffensiveRating","Away.DefensiveRating","GamesPlayed","GamesWon","HomeGroundAdvantage","PredictedMargin","pr","Winner"
"2026 Toyota AFL Premiership",4,"Brisbane Lions","Collingwood","Gabba",24.0290900652401,-14.0768520668141,-5.49723758674188,-6.34730983360147,12,7,0.583333333333333,21.774006312826,0.643421383280711,"Brisbane Lions"
"2026 Toyota AFL Premiership",4,"North Melbourne","Carlton","Marvel Stadium",10.6092238327646,19.9927833487448,-11.4433057498084,-9.16379748152047,7,1,0.142857142857143,16.0880302170489,0.604274623541191,"North Melbourne"
"2026 Toyota AFL Premiership",4,"Adelaide","Fremantle","Adelaide Oval",-5.28585395821369,-9.26797150204425,4.45335713815463,-8.51740222873472,14,10,0.714285714285714,-12.0660291492799,0.422419470310443,"Fremantle"
"2026 Toyota AFL Premiership",4,"Richmond","Port Adelaide","MCG",-11.789435042763,1.04202303357057,-21.5558464454467,-9.11209786186091,10,2,0.2,-6.90209944459455,0.455919108970087,"Port Adelaide"
"2026 Toyota AFL Premiership",4,"West Coast","Sydney","Optus Stadium",-10.0419733250502,5.26843156243759,-0.181370015436521,-11.416182842423,11,2,0.181818181818182,-16.6677940777076,0.391818939299257,"Sydney"
"2026 Toyota AFL Premiership",4,"Melbourne","Gold Coast","MCG",13.0728935206272,5.79861254287272,-4.34784254800828,-9.58013644559685,9,5,0.555555555555556,17.5888050939211,0.614422155442545,"Melbourne"
"2026 Toyota AFL Premiership",4,"Footscray","Essendon","Marvel Stadium",23.7892548494149,-0.632384981721955,-17.9411640898269,-14.2182130814936,9,6,0.666666666666667,43.967439854241,0.842021715080508,"Footscray"
"2026 Toyota AFL Premiership",4,"Hawthorn","Geelong","MCG",8.0165679243435,2.35193770694721,16.4453015897405,-7.41040842059154,6,5,0.833333333333333,-0.791725494045162,0.49495950831189,"Geelong"
