"compSeason.name","round.roundNumber","home.team.name","away.team.name","venue.name","Home.OffensiveRating","Home.DefensiveRating","Away.OffensiveRating","Away.DefensiveRating","GamesPlayed","GamesWon","HomeGroundAdvantage","PredictedMargin","pr","Winner"
"2026 Toyota AFL Premiership",12,"St Kilda","Hawthorn","Marvel Stadium",9.53896936024281,8.11884195003598,8.29648349470264,-9.83967419212003,9,4,0.444444444444444,3.50279170999366,0.522317745305498,"St Kilda"
"2026 Toyota AFL Premiership",12,"Carlton","Geelong","MCG",6.36419280258919,0.252164290064922,2.81296583249293,-11.3030681902321,7,3,0.428571428571429,2.24991832519384,0.514328263135065,"Carlton"
"2026 Toyota AFL Premiership",12,"Sydney","Richmond","SCG",22.9095750221299,-0.0613380805222392,-10.7422617064794,-11.2805781055508,11,8,0.727272727272727,34.2527393666008,0.740221755634471,"Sydney"
"2026 Toyota AFL Premiership",12,"Brisbane Lions","Fremantle","Gabba",27.8381791621371,-6.28110783380999,-7.21754024600386,-4.63521488121906,12,8,0.666666666666667,28.2022474106266,0.690755539241191,"Brisbane Lions"
"2026 Toyota AFL Premiership",12,"Footscray","Collingwood","Marvel Stadium",12.2301590875647,-11.1382172845915,4.45198548069354,-14.0353340688072,11,6,0.545454545454545,8.04043249580844,0.551410201434059,"Footscray"
"2026 Toyota AFL Premiership",12,"Melbourne","GWS","TIO Traeger Park",15.5802633819603,-14.8740523485295,-2.62853593650131,-8.34897402049871,1,0,0,3.33818313889109,0.521267353368991,"Melbourne"
"2026 Toyota AFL Premiership",12,"West Coast","Essendon","Optus Stadium",-1.87211925191949,0.568796229513235,-6.590695098578,-11.631012275314,11,2,0.181818181818182,-3.24560978805699,0.479323268426517,"Essendon"
