"RoundNumber","HomeTeam","AwayTeam","Winner","HomeProbability","VenueName","PredictedMargin"
9,"Fremantle","Hawthorn","Fremantle",0.508677430999483,"Optus Stadium",2.18060616525285
9,"Brisbane Lions","Carlton","Brisbane Lions",0.837092789206451,"Gabba",35.6667098256515
9,"Port Adelaide","Footscray","Port Adelaide",0.522241164061697,"Adelaide Oval",5.58526689655487
9,"North Melbourne","Sydney","Sydney",0.196756488786719,"Marvel Stadium",-27.8646037588796
9,"GWS","Essendon","GWS",0.865887854458668,"ENGIE Stadium",41.9899822987669
9,"Gold Coast","St Kilda","Gold Coast",0.77167632605287,"TIO Stadium",20.302983762929
9,"Geelong","Collingwood","Geelong",0.769896320220427,"MCG",19.8699509940552
9,"Melbourne","West Coast","Melbourne",0.816476396382825,"Marvel Stadium",30.9571577571171
9,"Richmond","Adelaide","Adelaide",0.198509874546701,"MCG",-27.4511040607174
