"Season","Round","Home.team","Away.team","Venue","state","winner_name","winner_prob","winner_margin"
2024,11,"Footscray","Sydney","Marvel Stadium","VIC","Sydney","50.03%",1
2024,11,"Fremantle","Collingwood","Optus Stadium","WA","Fremantle","51.18%",3
2024,11,"North Melbourne","Port Adelaide","Blundstone Arena","TAS","Port Adelaide","80.79%",66
2024,11,"Carlton","Gold Coast","Marvel Stadium","VIC","Carlton","53.25%",8
2024,11,"Geelong","GWS","GMHBA Stadium","VIC","Geelong","52.97%",7
2024,11,"Richmond","Essendon","MCG","VIC","Essendon","62.33%",30
2024,11,"Hawthorn","Brisbane Lions","Marvel Stadium","VIC","Brisbane Lions","59.78%",24
2024,11,"Melbourne","St Kilda","MCG","VIC","Melbourne","62.65%",31
2024,11,"Adelaide","West Coast","Adelaide Oval","SA","Adelaide","69.76%",47
