"RoundNumber","HomeTeam","AwayTeam","Winner","HomeProbability","VenueName","PredictedMargin"
27,"Geelong","Hawthorn","Geelong",0.70885358609913,"MCG",14.7073868068501
27,"Collingwood","Brisbane Lions","Collingwood",0.510183001075807,"MCG",2.55883080040077
